player,season,surface,matches,win_rate,avg_player_rank,avg_opponent_rank,avg_rank_diff,avg_player_points,avg_opponent_points,avg_player_odds,avg_opponent_odds,underdog_matches,best_of_5_rate,underdog_win_rate
Mannarino A.,2020,Hard,28,0.5,39.67857142857143,76.07142857142857,-36.392857142857146,1255.107142857143,1508.0357142857142,2.4135714285714287,1.9342857142857144,10,0.14285714285714285,0.0
Mannarino A.,2021,Hard,22,0.4090909090909091,44.09090909090909,65.0909090909091,-21.0,1387.5454545454545,1955.5454545454545,3.1181818181818177,1.8590909090909091,14,0.22727272727272727,0.35714285714285715
Mannarino A.,2022,Hard,40,0.525,60.6,81.25,-20.65,894.4,1475.65,2.76325,1.8170000000000002,25,0.125,0.4
Mannarino A.,2023,Grass,16,0.75,43.0,87.1875,-44.1875,994.5625,1563.3125,2.15125,2.30625,5,0.125,0.6
Mannarino A.,2023,Hard,40,0.625,42.15,80.275,-38.125,1145.7,1183.725,2.2415,2.1695,15,0.125,0.5333333333333333
Mannarino A.,2024,Hard,30,0.36666666666666664,37.43333333333333,84.3,-46.86666666666667,1368.2333333333333,1500.4,3.289,1.833,22,0.2,0.36363636363636365
Mannarino A.,2025,Hard,20,0.4,79.75,50.95,28.8,762.55,2123.75,3.2310000000000003,1.6524999999999999,15,0.2,0.4
Marozsan F.,2024,Hard,32,0.53125,57.25,80.96875,-23.71875,935.0,1854.59375,2.6909375,1.794375,20,0.125,0.4
Marozsan F.,2025,Hard,29,0.5172413793103449,55.13793103448276,56.0,-0.8620689655172413,994.1379310344828,1858.6206896551723,2.5520689655172415,2.233448275862069,15,0.13793103448275862,0.3333333333333333
Martinez P.,2021,Clay,15,0.5333333333333333,98.46666666666667,62.733333333333334,35.733333333333334,805.8,1782.3333333333333,2.6026666666666665,2.0753333333333335,6,0.13333333333333333,0.3333333333333333
Martinez P.,2021,Hard,15,0.4,72.06666666666666,70.93333333333334,1.1333333333333333,946.9333333333333,1876.6666666666667,3.5166666666666666,1.7373333333333332,11,0.3333333333333333,0.45454545454545453
Martinez P.,2022,Clay,23,0.5217391304347826,54.869565217391305,106.43478260869566,-51.56521739130435,996.5217391304348,1073.695652173913,2.053478260869565,2.5182608695652173,8,0.043478260869565216,0.375
Martinez P.,2022,Hard,17,0.35294117647058826,58.529411764705884,63.1764705882353,-4.647058823529412,905.7058823529412,1575.3529411764705,2.9341176470588235,1.7594117647058825,13,0.17647058823529413,0.23076923076923078
Martinez P.,2024,Clay,22,0.6363636363636364,65.54545454545455,81.27272727272727,-15.727272727272727,857.9090909090909,1506.7727272727273,2.5822727272727275,2.080909090909091,10,0.09090909090909091,0.5
Martinez P.,2024,Hard,15,0.3333333333333333,49.53333333333333,76.06666666666666,-26.533333333333335,1146.0,977.2,3.068,1.5126666666666668,11,0.13333333333333333,0.18181818181818182
Martinez P.,2025,Clay,16,0.375,46.6875,84.9375,-38.25,1170.625,1190.8125,2.52125,1.863125,10,0.0625,0.2
Martinez P.,2025,Hard,17,0.23529411764705882,58.470588235294116,76.3529411764706,-17.88235294117647,1027.764705882353,1828.7058823529412,4.93235294117647,1.3823529411764706,16,0.11764705882352941,0.25
McDonald M.,2025,Hard,18,0.3333333333333333,102.77777777777777,116.11111111111111,-13.333333333333334,611.1666666666666,1041.111111111111,2.1199999999999997,1.9916666666666667,9,0.05555555555555555,0.2222222222222222
Mcdonald M.,2021,Hard,32,0.5,107.59375,62.1875,45.40625,788.46875,2021.28125,2.7921875,2.0271875,15,0.1875,0.4666666666666667
Mcdonald M.,2022,Hard,40,0.5,65.25,67.625,-2.375,863.95,1586.775,2.29725,2.45,18,0.075,0.2222222222222222
Mcdonald M.,2023,Hard,39,0.5897435897435898,52.61538461538461,69.1025641025641,-16.487179487179485,911.9230769230769,1520.5384615384614,2.3266666666666667,2.2484615384615383,20,0.1282051282051282,0.4
Medjedovic H.,2025,Hard,18,0.5555555555555556,75.16666666666667,42.388888888888886,32.77777777777778,805.6111111111111,2130.4444444444443,2.2772222222222225,2.1005555555555557,11,0.05555555555555555,0.5454545454545454
Medvedev D.,2020,Hard,30,0.7666666666666667,4.866666666666666,55.1,-50.233333333333334,6091.333333333333,2602.2,1.346,5.862333333333334,1,0.3333333333333333,1.0
Medvedev D.,2021,Hard,44,0.8409090909090909,2.409090909090909,64.25,-61.84090909090909,9497.386363636364,2898.25,1.2567045454545456,7.639545454545455,2,0.3181818181818182,0.5
Medvedev D.,2022,Hard,43,0.7209302325581395,2.302325581395349,58.04651162790697,-55.74418604651163,7081.279069767442,1873.5581395348838,1.2540697674418604,7.626744186046511,1,0.2558139534883721,0.0
Medvedev D.,2023,Hard,59,0.7966101694915254,5.288135593220339,33.66101694915254,-28.372881355932204,5174.237288135593,2629.169491525424,1.420169491525424,5.709322033898306,7,0.15254237288135594,0.2857142857142857
Medvedev D.,2024,Hard,40,0.7,4.25,29.85,-25.6,6747.0,2971.65,1.65775,4.85825,7,0.275,0.0
Medvedev D.,2025,Hard,43,0.6744186046511628,11.883720930232558,74.30232558139535,-62.41860465116279,3158.6046511627906,1431.0232558139535,1.3474418604651162,4.880232558139535,1,0.06976744186046512,1.0
Mensik J.,2024,Hard,23,0.6956521739130435,82.6086956521739,50.73913043478261,31.869565217391305,751.9130434782609,2015.695652173913,2.5878260869565217,2.1360869565217393,13,0.21739130434782608,0.5384615384615384
Mensik J.,2025,Hard,28,0.6785714285714286,40.392857142857146,76.21428571428571,-35.82142857142857,1508.0714285714287,1628.2857142857142,1.8717857142857142,2.7035714285714287,10,0.17857142857142858,0.5
Michelsen A.,2024,Hard,41,0.5609756097560976,61.609756097560975,88.8048780487805,-27.195121951219512,941.8536585365854,1641.5365853658536,2.4409756097560975,2.3670731707317074,15,0.12195121951219512,0.3333333333333333
Michelsen A.,2025,Hard,31,0.4838709677419355,36.193548387096776,75.93548387096774,-39.74193548387097,1410.967741935484,1304.1935483870968,1.8183870967741935,2.5551612903225807,10,0.16129032258064516,0.4
Millman J.,2020,Hard,23,0.5652173913043478,43.391304347826086,87.65217391304348,-44.26086956521739,1167.9565217391305,1455.8695652173913,2.5121739130434784,2.119565217391304,11,0.21739130434782608,0.5454545454545454
Millman J.,2021,Hard,28,0.4642857142857143,49.892857142857146,100.46428571428571,-50.57142857142857,1281.0357142857142,1147.5357142857142,2.3446428571428575,2.1164285714285715,14,0.07142857142857142,0.35714285714285715
Millman J.,2022,Hard,17,0.4117647058823529,87.23529411764706,74.6470588235294,12.588235294117647,720.8823529411765,1355.235294117647,2.69235294117647,1.9429411764705884,9,0.17647058823529413,0.3333333333333333
Mmoh M.,2023,Hard,18,0.6111111111111112,97.33333333333333,134.38888888888889,-37.05555555555556,588.4444444444445,990.3888888888889,2.642777777777778,1.7955555555555556,13,0.3333333333333333,0.46153846153846156
Molcan A.,2022,Clay,19,0.6842105263157895,49.89473684210526,95.73684210526316,-45.8421052631579,1005.3684210526316,1928.6842105263158,2.9542105263157894,2.43,9,0.10526315789473684,0.5555555555555556
Molcan A.,2022,Hard,18,0.3888888888888889,61.888888888888886,68.66666666666667,-6.777777777777778,925.3888888888889,1350.111111111111,2.3322222222222226,1.8516666666666666,12,0.16666666666666666,0.3333333333333333
Molcan A.,2023,Clay,18,0.5,78.66666666666667,129.38888888888889,-50.72222222222222,724.7222222222222,1205.388888888889,2.7644444444444445,2.2866666666666666,12,0.1111111111111111,0.3333333333333333
Monfils G.,2020,Hard,16,0.875,9.1875,72.125,-62.9375,2764.6875,1717.5,1.85125,3.063125,2,0.1875,0.0
Monfils G.,2021,Hard,23,0.6521739130434783,20.391304347826086,48.52173913043478,-28.130434782608695,2337.6521739130435,1965.0,1.9686956521739132,2.5743478260869566,11,0.17391304347826086,0.2727272727272727
Monfils G.,2022,Hard,17,0.7647058823529411,21.88235294117647,55.35294117647059,-33.470588235294116,2036.764705882353,1809.5294117647059,1.8205882352941176,3.8605882352941174,4,0.29411764705882354,0.5
Monfils G.,2023,Hard,22,0.6363636363636364,205.4090909090909,74.9090909090909,130.5,348.27272727272725,1977.6818181818182,2.2704545454545455,2.0804545454545456,11,0.09090909090909091,0.45454545454545453
Monfils G.,2024,Hard,31,0.5806451612903226,55.45161290322581,50.87096774193548,4.580645161290323,985.8387096774194,2393.6774193548385,2.94741935483871,2.1345161290322583,15,0.12903225806451613,0.4
Monfils G.,2025,Hard,20,0.65,46.65,63.35,-16.7,1164.0,1507.7,2.404,2.3875,7,0.2,0.5714285714285714
Monteiro T.,2022,Hard,15,0.4,71.8,59.53333333333333,12.266666666666667,773.2666666666667,1099.7333333333333,2.796,1.74,11,0.2,0.36363636363636365
Monteiro T.,2023,Clay,16,0.375,94.75,69.625,25.125,619.0625,1106.5,2.64625,1.70375,11,0.0625,0.2727272727272727
Monteiro T.,2024,Clay,15,0.6,100.73333333333333,55.06666666666667,45.666666666666664,620.8,1363.6,2.497333333333333,1.9366666666666668,8,0.06666666666666667,0.625
Moutet C.,2022,Hard,18,0.6111111111111112,93.27777777777777,64.55555555555556,28.72222222222222,682.5555555555555,1483.388888888889,2.4494444444444445,2.0272222222222225,10,0.2777777777777778,0.6
Moutet C.,2024,Clay,17,0.5294117647058824,103.11764705882354,55.529411764705884,47.588235294117645,616.4705882352941,1989.9411764705883,2.9964705882352938,1.8941176470588237,8,0.23529411764705882,0.375
Moutet C.,2025,Hard,32,0.5625,49.09375,61.09375,-12.0,1119.625,1550.625,2.2615625,2.110625,12,0.125,0.3333333333333333
Mpetshi G.,2024,Hard,16,0.5,47.5625,75.75,-28.1875,1100.25,1642.875,2.71875,1.86875,11,0.0625,0.5454545454545454
Mpetshi G.,2025,Hard,28,0.42857142857142855,36.714285714285715,86.35714285714286,-49.642857142857146,1346.642857142857,1626.107142857143,2.068214285714286,2.0860714285714286,11,0.07142857142857142,0.36363636363636365
Muller A.,2024,Hard,22,0.45454545454545453,75.5,149.1818181818182,-73.68181818181819,744.0,1317.090909090909,2.943636363636364,2.2531818181818184,9,0.13636363636363635,0.4444444444444444
Muller A.,2025,Clay,19,0.5263157894736842,45.94736842105263,57.578947368421055,-11.631578947368421,1224.0526315789473,2076.6315789473683,2.8547368421052632,1.7015789473684209,14,0.05263157894736842,0.42857142857142855
Muller A.,2025,Hard,27,0.4444444444444444,45.370370370370374,78.44444444444444,-33.074074074074076,1140.5185185185185,1394.2592592592594,2.7,1.6685185185185185,21,0.07407407407407407,0.42857142857142855
Munar J.,2021,Clay,17,0.35294117647058826,85.58823529411765,151.23529411764707,-65.6470588235294,886.1176470588235,1493.4705882352941,1.8411764705882354,2.8358823529411765,4,0.11764705882352941,0.0
Munar J.,2022,Clay,18,0.5,84.44444444444444,68.72222222222223,15.722222222222221,736.3888888888889,1540.6666666666667,2.201111111111111,2.5072222222222225,6,0.1111111111111111,0.0
Munar J.,2022,Hard,21,0.38095238095238093,69.42857142857143,78.95238095238095,-9.523809523809524,807.5238095238095,1360.6666666666667,2.6323809523809523,1.8666666666666667,16,0.09523809523809523,0.375
Munar J.,2023,Clay,22,0.5454545454545454,84.81818181818181,130.04545454545453,-45.22727272727273,689.8636363636364,832.7272727272727,2.0895454545454544,2.209090909090909,10,0.045454545454545456,0.4
Munar J.,2024,Clay,22,0.45454545454545453,69.95454545454545,69.04545454545455,0.9090909090909091,788.5454545454545,1092.8181818181818,1.91,2.4727272727272727,8,0.09090909090909091,0.25
